area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Rural,Census Place,4562305,Russellville,"Russellville, SC",260,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Rural,Census Place,4562305,Russellville,"Russellville, SC",260,R,All Fixed Wireless,0.334615385,0.030769231,0.030769231,0,0,0
Rural,Census Place,4562305,Russellville,"Russellville, SC",260,B,All Fixed Wireless,0.700000000,0.550000000,0.550000000,0,0,0
Rural,Census Place,4562305,Russellville,"Russellville, SC",260,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Rural,Census Place,4562305,Russellville,"Russellville, SC",260,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Rural,Census Place,4562305,Russellville,"Russellville, SC",260,R,Licensed Fixed Wireless,0.334615385,0.030769231,0.030769231,0,0,0.000000000
Rural,Census Place,4562305,Russellville,"Russellville, SC",260,B,Licensed Fixed Wireless,0.700000000,0.550000000,0.550000000,0,0,0
Rural,Census Place,4562305,Russellville,"Russellville, SC",260,R,Other,0,0,0,0,0.000000000,0
Rural,Census Place,4562305,Russellville,"Russellville, SC",260,B,Other,0,0,0,0,0,0.000000000
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.071428571,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,All Wired,1.000000000,0.928571429,0.571428571,0.071428571,0.071428571,0.000000000
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.428571429,0.071428571,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.428571429,0.071428571,0.000000000
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,Copper,1.000000000,0.928571429,0.500000000,0,0,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,Copper,1.000000000,0.928571429,0.500000000,0,0.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,Cable/Fiber,0.071428571,0.071428571,0.071428571,0.071428571,0.071428571,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,Cable,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,Cable,0.071428571,0.071428571,0.071428571,0.071428571,0.071428571,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,Fiber,0,0.000000000,0,0,0,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,Fiber,0,0,0.000000000,0,0,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,All Fixed Wireless,1.000000000,1.000000000,1.000000000,0.571428571,0,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,All Fixed Wireless,1.000000000,1.000000000,1.000000000,0.428571429,0.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.571428571,0.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,0.428571429,0.000000000,0
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,R,Other,0,0,0,0,0,0.000000000
Rural,Census Place,4562395,St. Andrews,"St. Andrews, SC",14,B,Other,0.000000000,0,0,0,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,All Wired,1.000000000,1.000000000,0.990476190,0.457142857,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,All Wired,1.000000000,1.000000000,0.990476190,0.457142857,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,Any Terrestrial,1.000000000,1.000000000,0.990476190,0.457142857,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,Any Terrestrial,1.000000000,1.000000000,0.990476190,0.457142857,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,0.990476190,0.457142857,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,0.990476190,0.457142857,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,Copper,0.542857143,0.542857143,0.533333333,0.000000000,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,Copper,0.542857143,0.542857143,0.533333333,0,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,Cable/Fiber,0.457142857,0.457142857,0.457142857,0.457142857,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,Cable/Fiber,0.457142857,0.457142857,0.457142857,0.457142857,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,Cable,0,0,0.000000000,0,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,Cable,0,0,0,0,0.000000000,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,Fiber,0.457142857,0.457142857,0.457142857,0.457142857,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,Fiber,0.457142857,0.457142857,0.457142857,0.457142857,0.457142857,0.457142857
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,All Fixed Wireless,0.542857143,0.428571429,0.428571429,0,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,All Fixed Wireless,0.685714286,0.609523810,0.609523810,0,0.000000000,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,Licensed Fixed Wireless,0.542857143,0.428571429,0.428571429,0.000000000,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,Licensed Fixed Wireless,0.685714286,0.609523810,0.609523810,0,0,0.000000000
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,R,Other,0.000000000,0,0,0,0,0
Rural,Census Place,4562485,St. Charles,"St. Charles, SC",105,B,Other,0.000000000,0,0,0,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,Copper,0.813874788,0.707275804,0,0,0,0.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,Copper,0.813874788,0.707275804,0,0,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,Cable,0,0.000000000,0,0,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,Cable,0,0,0,0,0.000000000,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,All Fixed Wireless,0.780879865,0.701353638,0.701353638,0.109983080,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,All Fixed Wireless,0.978003384,0.908629442,0.901861252,0.114213198,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,Unlicensed Fixed Wireless,0,0,0,0.000000000,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,Licensed Fixed Wireless,0.780879865,0.701353638,0.701353638,0.109983080,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,Licensed Fixed Wireless,0.978003384,0.908629442,0.901861252,0.114213198,0,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,R,Other,0,0,0,0,0.000000000,0
Rural,Census Place,4562530,St. George,"St. George, SC",1182,B,Other,0,0,0,0,0.000000000,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.989823609,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.885345997,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,All Wired,0.996607870,0.996607870,0.993894166,0.989823609,0.989823609,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,All Wired,0.951831750,0.951831750,0.921981004,0.894165536,0.885345997,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,Any Terrestrial,0.997286296,0.997286296,0.995251018,0.989823609,0.989823609,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,Any Terrestrial,0.999321574,0.999321574,0.999321574,0.957937585,0.885345997,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,All Wired and Licensed Fixed Wireless,0.997286296,0.997286296,0.995251018,0.989823609,0.989823609,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,All Wired and Licensed Fixed Wireless,0.999321574,0.999321574,0.999321574,0.957937585,0.885345997,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,Copper,0.797829037,0.797150611,0.628900950,0.265943012,0,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,Copper,0.797829037,0.797150611,0.628900950,0.265943012,0,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,Cable/Fiber,0.989823609,0.989823609,0.989823609,0.989823609,0.989823609,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,Cable/Fiber,0.885345997,0.885345997,0.885345997,0.885345997,0.885345997,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,Cable,0.870420624,0.870420624,0.870420624,0.870420624,0.870420624,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,Cable,0.200135685,0.200135685,0.200135685,0.200135685,0.200135685,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,Fiber,0.871099050,0.871099050,0.871099050,0.871099050,0.871099050,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,Fiber,0.871777476,0.871777476,0.871777476,0.871777476,0.871777476,0.871099050
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,All Fixed Wireless,0.785617368,0.749660787,0.749660787,0.535956581,0,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,All Fixed Wireless,0.965400271,0.928086839,0.924694708,0.678426052,0,0.000000000
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,Licensed Fixed Wireless,0.785617368,0.749660787,0.749660787,0.535956581,0,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,Licensed Fixed Wireless,0.965400271,0.928086839,0.924694708,0.678426052,0,0
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,R,Other,0,0,0,0,0,0.000000000
Rural,Census Place,4562620,St. Matthews,"St. Matthews, SC",1474,B,Other,0,0,0,0,0.000000000,0
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,R,All Wired,1.000000000,1.000000000,0.984329089,0.000979432,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,B,All Wired,1.000000000,1.000000000,0.984329089,0.000979432,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,R,Any Terrestrial,1.000000000,1.000000000,0.989226249,0.112634672,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,B,Any Terrestrial,1.000000000,1.000000000,0.999020568,0.123408423,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,0.989226249,0.112634672,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,0.999020568,0.123408423,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,R,Copper,1.000000000,0.963761019,0.786483839,0,0,0
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,B,Copper,1.000000000,0.963761019,0.786483839,0,0.000000000,0
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,R,Cable/Fiber,0.935357493,0.935357493,0.935357493,0.000979432,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,B,Cable/Fiber,0.935357493,0.935357493,0.935357493,0.000979432,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,R,Cable,0.934378061,0.934378061,0.934378061,0,0,0
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,B,Cable,0.934378061,0.934378061,0.934378061,0,0.000000000,0
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,R,Fiber,0.000979432,0.000979432,0.000979432,0.000979432,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,B,Fiber,0.000979432,0.000979432,0.000979432,0.000979432,0.000979432,0.000979432
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Rural,Census Place,4562755,St. Stephen,"St. Stephen, SC",1021,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
